forecast_id,zone,forecast_date,model_name,forecast_mw,actual_mw,p10_mw,p90_mw,mape_pct,peak_hour,peak_forecast_mw,horizon_hours,run_timestamp,p50_mw,p5_mw,p95_mw,confidence_level,model_version,training_data_size,last_retrained_date
FC-000137,Marathahalli,2023-01-14,LSTM-v2,44.21,43.41,38.9,49.52,1.843,21,59.68,24,2023-01-13 19:00:00,44.21,36.51,51.91,0.982,2.1.0,43224,2022-12-13
FC-000138,Indiranagar,2023-01-14,XGBoost-v3,44.09,42.39,38.8,49.38,4.01,20,59.52,24,2023-01-13 19:00:00,44.09,36.42,51.76,0.96,3.2.1,43120,2022-12-12
FC-000139,Yelahanka,2023-01-14,Prophet-v1,37.03,39.81,32.59,41.47,6.983,19,49.99,24,2023-01-13 22:00:00,37.03,30.59,43.47,0.93,1.4.3,42910,2022-12-11
FC-000140,BTM Layout,2023-01-14,Ensemble-v4,39.75,40.21,34.98,44.52,1.144,20,53.66,24,2023-01-13 19:00:00,39.75,32.83,46.67,0.989,4.1.0,42897,2022-12-10
FC-000141,Whitefield,2023-01-15,Ensemble-v4,33.52,35.81,29.5,37.54,6.395,19,45.25,24,2023-01-14 18:00:00,33.52,27.69,39.35,0.936,4.1.0,43029,2022-12-10
FC-000142,Koramangala,2023-01-15,Ensemble-v4,35.53,37.94,31.27,39.79,6.352,18,47.97,24,2023-01-14 21:00:00,35.53,29.35,41.71,0.936,4.1.0,43118,2022-12-09
FC-000143,Jayanagar,2023-01-15,Prophet-v1,37.09,39.02,32.64,41.54,4.946,19,50.07,24,2023-01-14 19:00:00,37.09,30.64,43.54,0.951,1.4.3,42910,2022-12-08
FC-000144,Rajajinagar,2023-01-15,LSTM-v2,38.46,36.27,33.84,43.08,6.038,18,51.92,24,2023-01-14 20:00:00,38.46,31.76,45.16,0.94,2.1.0,43114,2022-12-07
FC-000145,Hebbal,2023-01-15,Prophet-v1,36.52,36.84,32.14,40.9,0.869,21,49.3,24,2023-01-14 18:00:00,36.52,30.17,42.87,0.991,1.4.3,42574,2022-12-06
FC-000146,Electronic City,2023-01-15,XGBoost-v3,38.76,37.52,34.11,43.41,3.305,19,52.33,24,2023-01-14 19:00:00,38.76,32.02,45.5,0.967,3.2.1,43473,2022-12-05
FC-000147,Marathahalli,2023-01-15,Ensemble-v4,37.79,38.93,33.26,42.32,2.928,10,51.02,24,2023-01-14 19:00:00,37.79,31.22,44.36,0.971,4.1.0,43224,2022-12-04
FC-000148,Indiranagar,2023-01-15,Ensemble-v4,45.24,46.66,39.81,50.67,3.043,9,61.07,24,2023-01-14 19:00:00,45.24,37.37,53.11,0.97,4.1.0,43120,2022-12-03
FC-000149,Yelahanka,2023-01-15,Ensemble-v4,45.41,44.92,39.96,50.86,1.091,18,61.3,24,2023-01-14 18:00:00,45.41,37.51,53.31,0.989,4.1.0,42910,2022-12-02
FC-000150,BTM Layout,2023-01-15,Ensemble-v4,40.47,39.52,35.61,45.33,2.404,20,54.63,24,2023-01-14 18:00:00,40.47,33.42,47.52,0.976,4.1.0,42897,2022-12-01
FC-000151,Whitefield,2023-01-16,LSTM-v2,38.98,41.59,34.3,43.66,6.276,20,52.62,24,2023-01-15 23:00:00,38.98,32.19,45.77,0.937,2.1.0,43029,2022-12-01
FC-000152,Koramangala,2023-01-16,Ensemble-v4,39.72,38.25,34.95,44.49,3.843,21,53.62,24,2023-01-15 22:00:00,39.72,32.8,46.64,0.962,4.1.0,43118,2022-11-30
FC-000153,Jayanagar,2023-01-16,Prophet-v1,38.37,38.03,33.77,42.97,0.894,20,51.8,24,2023-01-15 19:00:00,38.37,31.7,45.04,0.991,1.4.3,42910,2022-11-29
FC-000154,Rajajinagar,2023-01-16,XGBoost-v3,38.5,40.7,33.88,43.12,5.405,19,51.98,24,2023-01-15 22:00:00,38.5,31.8,45.2,0.946,3.2.1,43114,2022-11-28
FC-000155,Hebbal,2023-01-16,Ensemble-v4,40.93,41.39,36.02,45.84,1.111,21,55.26,24,2023-01-15 22:00:00,40.93,33.81,48.05,0.989,4.1.0,42574,2022-11-27
FC-000156,Electronic City,2023-01-16,LSTM-v2,39.55,41.18,34.8,44.3,3.958,19,53.39,24,2023-01-15 21:00:00,39.55,32.66,46.44,0.96,2.1.0,43473,2022-11-26
FC-000157,Marathahalli,2023-01-16,Prophet-v1,41.57,40.35,36.58,46.56,3.024,18,56.12,24,2023-01-15 20:00:00,41.57,34.33,48.81,0.97,1.4.3,43224,2022-11-25
FC-000158,Indiranagar,2023-01-16,LSTM-v2,34.1,32.34,30.01,38.19,5.442,21,46.04,24,2023-01-15 18:00:00,34.1,28.17,40.03,0.946,2.1.0,43120,2022-11-24
FC-000159,Yelahanka,2023-01-16,Ensemble-v4,42.48,40.27,37.38,47.58,5.488,9,57.35,24,2023-01-15 18:00:00,42.48,35.09,49.88,0.945,4.1.0,42910,2022-11-23
FC-000160,BTM Layout,2023-01-16,Prophet-v1,38.63,40.31,33.99,43.27,4.168,18,52.15,24,2023-01-15 23:00:00,38.63,31.9,45.36,0.958,1.4.3,42897,2022-11-22
FC-000161,Whitefield,2023-01-17,XGBoost-v3,39.32,40.55,34.6,44.04,3.033,18,53.08,24,2023-01-16 19:00:00,39.32,32.48,46.16,0.97,3.2.1,43029,2022-11-22
FC-000162,Koramangala,2023-01-17,LSTM-v2,39.36,41.26,34.64,44.08,4.605,18,53.14,24,2023-01-16 19:00:00,39.36,32.52,46.2,0.954,2.1.0,43118,2022-11-21
FC-000163,Jayanagar,2023-01-17,Ensemble-v4,45.76,44.66,40.27,51.25,2.463,20,61.78,24,2023-01-16 20:00:00,45.76,37.8,53.72,0.975,4.1.0,42910,2022-11-20
FC-000164,Rajajinagar,2023-01-17,XGBoost-v3,37.98,37.01,33.42,42.54,2.621,9,51.27,24,2023-01-16 19:00:00,37.98,31.37,44.59,0.974,3.2.1,43114,2022-11-19
FC-000165,Hebbal,2023-01-17,XGBoost-v3,38.26,37.28,33.67,42.85,2.629,19,51.65,24,2023-01-16 21:00:00,38.26,31.6,44.92,0.974,3.2.1,42574,2022-11-18
FC-000166,Electronic City,2023-01-17,XGBoost-v3,36.67,38.92,32.27,41.07,5.781,19,49.5,24,2023-01-16 23:00:00,36.67,30.29,43.05,0.942,3.2.1,43473,2022-11-17
FC-000167,Marathahalli,2023-01-17,XGBoost-v3,40.29,39.63,35.46,45.12,1.665,10,54.39,24,2023-01-16 18:00:00,40.29,33.29,47.29,0.983,3.2.1,43224,2022-11-16
FC-000168,Indiranagar,2023-01-17,Ensemble-v4,41.75,41.85,36.74,46.76,0.239,21,56.36,24,2023-01-16 23:00:00,41.75,34.49,49.01,0.998,4.1.0,43120,2022-11-15
FC-000169,Yelahanka,2023-01-17,Ensemble-v4,42.96,40.44,37.8,48.12,6.231,18,58.0,24,2023-01-16 22:00:00,42.96,35.48,50.44,0.938,4.1.0,42910,2022-11-14
FC-000170,BTM Layout,2023-01-17,XGBoost-v3,38.92,39.41,34.25,43.59,1.243,21,52.54,24,2023-01-16 20:00:00,38.92,32.15,45.69,0.988,3.2.1,42897,2022-11-13
FC-000171,Whitefield,2023-01-18,Prophet-v1,41.21,38.54,36.26,46.16,6.928,10,55.63,24,2023-01-17 22:00:00,41.21,34.03,48.39,0.931,1.4.3,43029,2022-11-13
FC-000172,Koramangala,2023-01-18,XGBoost-v3,39.71,38.75,34.94,44.48,2.477,18,53.61,24,2023-01-17 22:00:00,39.71,32.79,46.63,0.975,3.2.1,43118,2022-11-12
FC-000173,Jayanagar,2023-01-18,Ensemble-v4,42.32,42.27,37.24,47.4,0.118,18,57.13,24,2023-01-17 19:00:00,42.32,34.95,49.69,0.999,4.1.0,42910,2022-11-11
FC-000174,Rajajinagar,2023-01-18,Prophet-v1,39.61,39.62,34.86,44.36,0.025,9,53.47,24,2023-01-17 18:00:00,39.61,32.72,46.5,1.0,1.4.3,43114,2022-11-10
FC-000175,Hebbal,2023-01-18,XGBoost-v3,39.88,39.61,35.09,44.67,0.682,9,53.84,24,2023-01-17 18:00:00,39.88,32.93,46.83,0.993,3.2.1,42574,2022-11-09
FC-000176,Electronic City,2023-01-18,Ensemble-v4,37.39,37.36,32.9,41.88,0.08,21,50.48,24,2023-01-17 20:00:00,37.39,30.88,43.9,0.999,4.1.0,43473,2022-11-08
FC-000177,Marathahalli,2023-01-18,Ensemble-v4,45.49,43.74,40.03,50.95,4.001,20,61.41,24,2023-01-17 20:00:00,45.49,37.57,53.41,0.96,4.1.0,43224,2022-11-07
FC-000178,Indiranagar,2023-01-18,Prophet-v1,35.13,37.51,30.91,39.35,6.345,9,47.43,24,2023-01-17 20:00:00,35.13,29.01,41.25,0.937,1.4.3,43120,2022-11-06
FC-000179,Yelahanka,2023-01-18,XGBoost-v3,40.41,42.49,35.56,45.26,4.895,21,54.55,24,2023-01-17 20:00:00,40.41,33.38,47.44,0.951,3.2.1,42910,2022-11-05
FC-000180,BTM Layout,2023-01-18,XGBoost-v3,40.32,42.92,35.48,45.16,6.058,19,54.43,24,2023-01-17 18:00:00,40.32,33.3,47.34,0.939,3.2.1,42897,2022-11-04
FC-000181,Whitefield,2023-01-19,Ensemble-v4,40.54,41.67,35.68,45.4,2.712,19,54.73,24,2023-01-18 19:00:00,40.54,33.49,47.59,0.973,4.1.0,43029,2022-12-19
FC-000182,Koramangala,2023-01-19,Prophet-v1,40.63,41.44,35.75,45.51,1.955,18,54.85,24,2023-01-18 20:00:00,40.63,33.55,47.71,0.98,1.4.3,43118,2022-12-18
FC-000183,Jayanagar,2023-01-19,Prophet-v1,42.84,40.99,37.7,47.98,4.513,18,57.83,24,2023-01-18 22:00:00,42.84,35.39,50.29,0.955,1.4.3,42910,2022-12-17
FC-000184,Rajajinagar,2023-01-19,Ensemble-v4,42.68,43.48,37.56,47.8,1.84,9,57.62,24,2023-01-18 18:00:00,42.68,35.26,50.1,0.982,4.1.0,43114,2022-12-16
FC-000185,Hebbal,2023-01-19,LSTM-v2,44.73,42.84,39.36,50.1,4.412,19,60.39,24,2023-01-18 18:00:00,44.73,36.94,52.52,0.956,2.1.0,42574,2022-12-15
FC-000186,Electronic City,2023-01-19,Ensemble-v4,39.72,38.44,34.95,44.49,3.33,21,53.62,24,2023-01-18 21:00:00,39.72,32.8,46.64,0.967,4.1.0,43473,2022-12-14
FC-000187,Marathahalli,2023-01-19,Prophet-v1,36.72,37.3,32.31,41.13,1.555,20,49.57,24,2023-01-18 21:00:00,36.72,30.33,43.11,0.984,1.4.3,43224,2022-12-13
FC-000188,Indiranagar,2023-01-19,LSTM-v2,35.23,36.17,31.0,39.46,2.599,21,47.56,24,2023-01-18 20:00:00,35.23,29.1,41.36,0.974,2.1.0,43120,2022-12-12
FC-000189,Yelahanka,2023-01-19,XGBoost-v3,41.24,41.47,36.29,46.19,0.555,18,55.67,24,2023-01-18 23:00:00,41.24,34.06,48.42,0.994,3.2.1,42910,2022-12-11
FC-000190,BTM Layout,2023-01-19,Ensemble-v4,36.14,37.24,31.8,40.48,2.954,18,48.79,24,2023-01-18 21:00:00,36.14,29.85,42.43,0.97,4.1.0,42897,2022-12-10
FC-000191,Whitefield,2023-01-20,Ensemble-v4,44.62,44.95,39.27,49.97,0.734,20,60.24,24,2023-01-19 21:00:00,44.62,36.86,52.38,0.993,4.1.0,43029,2022-12-10
FC-000192,Koramangala,2023-01-20,Prophet-v1,43.39,41.94,38.18,48.6,3.457,19,58.58,24,2023-01-19 23:00:00,43.39,35.84,50.94,0.965,1.4.3,43118,2022-12-09
FC-000193,Jayanagar,2023-01-20,Ensemble-v4,39.56,38.37,34.81,44.31,3.101,20,53.41,24,2023-01-19 22:00:00,39.56,32.67,46.45,0.969,4.1.0,42910,2022-12-08
FC-000194,Rajajinagar,2023-01-20,Ensemble-v4,45.12,43.32,39.71,50.53,4.155,20,60.91,24,2023-01-19 18:00:00,45.12,37.28,52.96,0.958,4.1.0,43114,2022-12-07
FC-000195,Hebbal,2023-01-20,Ensemble-v4,38.12,36.94,33.55,42.69,3.194,20,51.46,24,2023-01-19 18:00:00,38.12,31.49,44.75,0.968,4.1.0,42574,2022-12-06
FC-000196,Electronic City,2023-01-20,XGBoost-v3,38.8,39.61,34.14,43.46,2.045,9,52.38,24,2023-01-19 23:00:00,38.8,32.04,45.56,0.98,3.2.1,43473,2022-12-05
FC-000197,Marathahalli,2023-01-20,Prophet-v1,43.3,42.32,38.1,48.5,2.316,20,58.45,24,2023-01-19 22:00:00,43.3,35.76,50.84,0.977,1.4.3,43224,2022-12-04
FC-000198,Indiranagar,2023-01-20,XGBoost-v3,39.4,39.41,34.67,44.13,0.025,20,53.19,24,2023-01-19 19:00:00,39.4,32.54,46.26,1.0,3.2.1,43120,2022-12-03
FC-000199,Yelahanka,2023-01-20,LSTM-v2,37.17,36.96,32.71,41.63,0.568,20,50.18,24,2023-01-19 20:00:00,37.17,30.7,43.64,0.994,2.1.0,42910,2022-12-02
FC-000200,BTM Layout,2023-01-20,Ensemble-v4,42.82,41.63,37.68,47.96,2.859,10,57.81,24,2023-01-19 23:00:00,42.82,35.37,50.27,0.971,4.1.0,42897,2022-12-01
FC-000201,Whitefield,2023-01-21,XGBoost-v3,37.88,38.43,33.33,42.43,1.431,19,51.14,24,2023-01-20 23:00:00,37.88,31.28,44.48,0.986,3.2.1,43029,2022-12-01
FC-000202,Koramangala,2023-01-21,XGBoost-v3,39.65,38.5,34.89,44.41,2.987,10,53.53,24,2023-01-20 21:00:00,39.65,32.75,46.55,0.97,3.2.1,43118,2022-11-30
FC-000203,Jayanagar,2023-01-21,Prophet-v1,43.18,43.48,38.0,48.36,0.69,10,58.29,24,2023-01-20 19:00:00,43.18,35.67,50.69,0.993,1.4.3,42910,2022-11-29
FC-000204,Rajajinagar,2023-01-21,LSTM-v2,36.97,35.87,32.53,41.41,3.067,9,49.91,24,2023-01-20 23:00:00,36.97,30.53,43.41,0.969,2.1.0,43114,2022-11-28
FC-000205,Hebbal,2023-01-21,LSTM-v2,35.39,34.85,31.14,39.64,1.549,18,47.78,24,2023-01-20 20:00:00,35.39,29.23,41.55,0.985,2.1.0,42574,2022-11-27
FC-000206,Electronic City,2023-01-21,XGBoost-v3,38.35,39.73,33.75,42.95,3.473,18,51.77,24,2023-01-20 22:00:00,38.35,31.68,45.02,0.965,3.2.1,43473,2022-11-26
FC-000207,Marathahalli,2023-01-21,XGBoost-v3,41.45,41.25,36.48,46.42,0.485,19,55.96,24,2023-01-20 22:00:00,41.45,34.24,48.66,0.995,3.2.1,43224,2022-11-25
FC-000208,Indiranagar,2023-01-21,LSTM-v2,39.95,42.46,35.16,44.74,5.911,10,53.93,24,2023-01-20 22:00:00,39.95,33.0,46.9,0.941,2.1.0,43120,2022-11-24
FC-000209,Yelahanka,2023-01-21,Ensemble-v4,42.22,41.84,37.15,47.29,0.908,20,57.0,24,2023-01-20 21:00:00,42.22,34.87,49.57,0.991,4.1.0,42910,2022-11-23
FC-000210,BTM Layout,2023-01-21,Ensemble-v4,37.2,35.58,32.74,41.66,4.553,19,50.22,24,2023-01-20 22:00:00,37.2,30.73,43.67,0.954,4.1.0,42897,2022-11-22
FC-000211,Whitefield,2023-01-22,Prophet-v1,39.22,38.02,34.51,43.93,3.156,18,52.95,24,2023-01-21 23:00:00,39.22,32.39,46.05,0.968,1.4.3,43029,2022-11-22
FC-000212,Koramangala,2023-01-22,Ensemble-v4,36.43,38.47,32.06,40.8,5.303,21,49.18,24,2023-01-21 19:00:00,36.43,30.09,42.77,0.947,4.1.0,43118,2022-11-21
FC-000213,Jayanagar,2023-01-22,XGBoost-v3,47.18,47.39,41.52,52.84,0.443,21,63.69,24,2023-01-21 22:00:00,47.18,38.97,55.39,0.996,3.2.1,42910,2022-11-20
FC-000214,Rajajinagar,2023-01-22,Ensemble-v4,42.31,44.1,37.23,47.39,4.059,20,57.12,24,2023-01-21 20:00:00,42.31,34.94,49.68,0.959,4.1.0,43114,2022-11-19
FC-000215,Hebbal,2023-01-22,XGBoost-v3,44.66,41.95,39.3,50.02,6.46,10,60.29,24,2023-01-21 21:00:00,44.66,36.89,52.43,0.935,3.2.1,42574,2022-11-18
FC-000216,Electronic City,2023-01-22,Prophet-v1,41.25,41.27,36.3,46.2,0.048,10,55.69,24,2023-01-21 21:00:00,41.25,34.07,48.43,1.0,1.4.3,43473,2022-11-17
FC-000217,Marathahalli,2023-01-22,XGBoost-v3,45.2,42.93,39.78,50.62,5.288,19,61.02,24,2023-01-21 21:00:00,45.2,37.34,53.06,0.947,3.2.1,43224,2022-11-16
FC-000218,Indiranagar,2023-01-22,LSTM-v2,43.46,41.43,38.24,48.68,4.9,18,58.67,24,2023-01-21 19:00:00,43.46,35.89,51.03,0.951,2.1.0,43120,2022-11-15
FC-000219,Yelahanka,2023-01-22,XGBoost-v3,35.62,36.64,31.35,39.89,2.784,19,48.09,24,2023-01-21 19:00:00,35.62,29.43,41.81,0.972,3.2.1,42910,2022-11-14
FC-000220,BTM Layout,2023-01-22,Prophet-v1,40.18,38.01,35.36,45.0,5.709,9,54.24,24,2023-01-21 21:00:00,40.18,33.19,47.17,0.943,1.4.3,42897,2022-11-13
FC-000221,Whitefield,2023-01-23,XGBoost-v3,35.19,35.91,30.97,39.41,2.005,18,47.51,24,2023-01-22 23:00:00,35.19,29.07,41.31,0.98,3.2.1,43029,2022-11-13
FC-000222,Koramangala,2023-01-23,XGBoost-v3,42.32,41.71,37.24,47.4,1.462,10,57.13,24,2023-01-22 22:00:00,42.32,34.95,49.69,0.985,3.2.1,43118,2022-11-12
FC-000223,Jayanagar,2023-01-23,Ensemble-v4,44.56,42.46,39.21,49.91,4.946,9,60.16,24,2023-01-22 18:00:00,44.56,36.8,52.32,0.951,4.1.0,42910,2022-11-11
FC-000224,Rajajinagar,2023-01-23,Prophet-v1,35.28,34.11,31.05,39.51,3.43,9,47.63,24,2023-01-22 22:00:00,35.28,29.15,41.41,0.966,1.4.3,43114,2022-11-10
FC-000225,Hebbal,2023-01-23,Prophet-v1,34.73,35.05,30.56,38.9,0.913,18,46.89,24,2023-01-22 20:00:00,34.73,28.68,40.78,0.991,1.4.3,42574,2022-11-09
FC-000226,Electronic City,2023-01-23,XGBoost-v3,44.99,43.03,39.59,50.39,4.555,10,60.74,24,2023-01-22 21:00:00,44.99,37.16,52.82,0.954,3.2.1,43473,2022-12-23
FC-000227,Marathahalli,2023-01-23,Prophet-v1,37.45,40.19,32.96,41.94,6.818,10,50.56,24,2023-01-22 22:00:00,37.45,30.94,43.96,0.932,1.4.3,43224,2022-12-22
FC-000228,Indiranagar,2023-01-23,Ensemble-v4,41.08,41.78,36.15,46.01,1.675,18,55.46,24,2023-01-22 18:00:00,41.08,33.93,48.23,0.983,4.1.0,43120,2022-12-21
FC-000229,Yelahanka,2023-01-23,Ensemble-v4,34.69,35.7,30.53,38.85,2.829,21,46.83,24,2023-01-22 20:00:00,34.69,28.66,40.72,0.972,4.1.0,42910,2022-12-20
FC-000230,BTM Layout,2023-01-23,Prophet-v1,45.51,46.19,40.05,50.97,1.472,10,61.44,24,2023-01-22 22:00:00,45.51,37.59,53.43,0.985,1.4.3,42897,2022-12-19
FC-000231,Whitefield,2023-01-24,Prophet-v1,37.49,39.77,32.99,41.99,5.733,18,50.61,24,2023-01-23 18:00:00,37.49,30.97,44.02,0.943,1.4.3,43029,2022-12-19
FC-000232,Koramangala,2023-01-24,Ensemble-v4,37.8,37.73,33.26,42.34,0.186,10,51.03,24,2023-01-23 18:00:00,37.8,31.22,44.38,0.998,4.1.0,43118,2022-12-18
FC-000233,Jayanagar,2023-01-24,LSTM-v2,45.7,43.07,40.22,51.18,6.106,9,61.7,24,2023-01-23 19:00:00,45.7,37.75,53.65,0.939,2.1.0,42910,2022-12-17
FC-000234,Rajajinagar,2023-01-24,XGBoost-v3,45.11,43.75,39.7,50.52,3.109,21,60.9,24,2023-01-23 19:00:00,45.11,37.27,52.95,0.969,3.2.1,43114,2022-12-16
FC-000235,Hebbal,2023-01-24,Prophet-v1,40.69,39.94,35.81,45.57,1.878,9,54.93,24,2023-01-23 23:00:00,40.69,33.61,47.77,0.981,1.4.3,42574,2022-12-15
FC-000236,Electronic City,2023-01-24,LSTM-v2,36.55,37.24,32.16,40.94,1.853,19,49.34,24,2023-01-23 18:00:00,36.55,30.18,42.92,0.981,2.1.0,43473,2022-12-14
FC-000237,Marathahalli,2023-01-24,XGBoost-v3,38.52,37.88,33.9,43.14,1.69,18,52.0,24,2023-01-23 20:00:00,38.52,31.82,45.22,0.983,3.2.1,43224,2022-12-13
FC-000238,Indiranagar,2023-01-24,Prophet-v1,40.64,43.17,35.76,45.52,5.861,20,54.86,24,2023-01-23 23:00:00,40.64,33.56,47.72,0.941,1.4.3,43120,2022-12-12
FC-000239,Yelahanka,2023-01-24,Ensemble-v4,44.26,43.77,38.95,49.57,1.119,20,59.75,24,2023-01-23 19:00:00,44.26,36.56,51.96,0.989,4.1.0,42910,2022-12-11
FC-000240,BTM Layout,2023-01-24,XGBoost-v3,40.44,43.03,35.59,45.29,6.019,10,54.59,24,2023-01-23 18:00:00,40.44,33.41,47.47,0.94,3.2.1,42897,2022-12-10
FC-000241,Whitefield,2023-01-25,XGBoost-v3,39.02,40.24,34.34,43.7,3.032,20,52.68,24,2023-01-24 22:00:00,39.02,32.23,45.81,0.97,3.2.1,43029,2022-12-10
FC-000242,Koramangala,2023-01-25,Prophet-v1,43.59,41.97,38.36,48.82,3.86,9,58.85,24,2023-01-24 22:00:00,43.59,36.01,51.17,0.961,1.4.3,43118,2022-12-09
FC-000243,Jayanagar,2023-01-25,Ensemble-v4,35.49,36.19,31.23,39.75,1.934,18,47.91,24,2023-01-24 18:00:00,35.49,29.31,41.67,0.981,4.1.0,42910,2022-12-08
FC-000244,Rajajinagar,2023-01-25,Ensemble-v4,43.0,40.43,37.84,48.16,6.357,20,58.05,24,2023-01-24 21:00:00,43.0,35.52,50.48,0.936,4.1.0,43114,2022-12-07
FC-000245,Hebbal,2023-01-25,Prophet-v1,37.05,38.8,32.6,41.5,4.51,10,50.02,24,2023-01-24 19:00:00,37.05,30.6,43.5,0.955,1.4.3,42574,2022-12-06
FC-000246,Electronic City,2023-01-25,Ensemble-v4,34.43,34.07,30.3,38.56,1.057,10,46.48,24,2023-01-24 21:00:00,34.43,28.44,40.42,0.989,4.1.0,43473,2022-12-05
FC-000247,Marathahalli,2023-01-25,LSTM-v2,36.59,35.02,32.2,40.98,4.483,9,49.4,24,2023-01-24 22:00:00,36.59,30.22,42.96,0.955,2.1.0,43224,2022-12-04
FC-000248,Indiranagar,2023-01-25,LSTM-v2,43.31,40.83,38.11,48.51,6.074,18,58.47,24,2023-01-24 23:00:00,43.31,35.77,50.85,0.939,2.1.0,43120,2022-12-03
FC-000249,Yelahanka,2023-01-25,XGBoost-v3,36.98,38.61,32.54,41.42,4.222,20,49.92,24,2023-01-24 22:00:00,36.98,30.54,43.42,0.958,3.2.1,42910,2022-12-02
FC-000250,BTM Layout,2023-01-25,XGBoost-v3,38.49,40.4,33.87,43.11,4.728,9,51.96,24,2023-01-24 20:00:00,38.49,31.79,45.19,0.953,3.2.1,42897,2022-12-01
FC-000251,Whitefield,2023-01-26,XGBoost-v3,38.7,41.56,34.06,43.34,6.882,9,52.25,24,2023-01-25 23:00:00,38.7,31.97,45.43,0.931,3.2.1,43029,2022-12-01
FC-000252,Koramangala,2023-01-26,Prophet-v1,39.89,40.0,35.1,44.68,0.275,9,53.85,24,2023-01-25 18:00:00,39.89,32.94,46.84,0.997,1.4.3,43118,2022-11-30
FC-000253,Jayanagar,2023-01-26,Prophet-v1,43.85,43.31,38.59,49.11,1.247,18,59.2,24,2023-01-25 20:00:00,43.85,36.22,51.48,0.988,1.4.3,42910,2022-11-29
FC-000254,Rajajinagar,2023-01-26,LSTM-v2,38.8,40.11,34.14,43.46,3.266,21,52.38,24,2023-01-25 21:00:00,38.8,32.04,45.56,0.967,2.1.0,43114,2022-11-28
FC-000255,Hebbal,2023-01-26,LSTM-v2,41.74,40.83,36.73,46.75,2.229,20,56.35,24,2023-01-25 18:00:00,41.74,34.48,49.0,0.978,2.1.0,42574,2022-11-27
FC-000256,Electronic City,2023-01-26,Ensemble-v4,43.48,44.54,38.26,48.7,2.38,9,58.7,24,2023-01-25 20:00:00,43.48,35.91,51.05,0.976,4.1.0,43473,2022-11-26
FC-000257,Marathahalli,2023-01-26,Ensemble-v4,41.95,43.33,36.92,46.98,3.185,19,56.63,24,2023-01-25 23:00:00,41.95,34.66,49.24,0.968,4.1.0,43224,2022-11-25
FC-000258,Indiranagar,2023-01-26,LSTM-v2,44.07,42.79,38.78,49.36,2.991,10,59.49,24,2023-01-25 19:00:00,44.07,36.4,51.74,0.97,2.1.0,43120,2022-11-24
FC-000259,Yelahanka,2023-01-26,Ensemble-v4,40.54,38.31,35.68,45.4,5.821,18,54.73,24,2023-01-25 18:00:00,40.54,33.49,47.59,0.942,4.1.0,42910,2022-11-23
FC-000260,BTM Layout,2023-01-26,LSTM-v2,37.1,36.93,32.65,41.55,0.46,21,50.09,24,2023-01-25 19:00:00,37.1,30.65,43.55,0.995,2.1.0,42897,2022-11-22
FC-000261,Whitefield,2023-01-27,Ensemble-v4,40.08,41.74,35.27,44.89,3.977,21,54.11,24,2023-01-26 18:00:00,40.08,33.11,47.05,0.96,4.1.0,43029,2022-11-22
FC-000262,Koramangala,2023-01-27,Prophet-v1,39.35,42.2,34.63,44.07,6.754,9,53.12,24,2023-01-26 18:00:00,39.35,32.51,46.19,0.932,1.4.3,43118,2022-11-21
FC-000263,Jayanagar,2023-01-27,Prophet-v1,41.88,43.77,36.85,46.91,4.318,21,56.54,24,2023-01-26 22:00:00,41.88,34.59,49.17,0.957,1.4.3,42910,2022-11-20
FC-000264,Rajajinagar,2023-01-27,LSTM-v2,37.1,35.36,32.65,41.55,4.921,10,50.09,24,2023-01-26 23:00:00,37.1,30.65,43.55,0.951,2.1.0,43114,2022-11-19
FC-000265,Hebbal,2023-01-27,Ensemble-v4,39.65,39.88,34.89,44.41,0.577,21,53.53,24,2023-01-26 22:00:00,39.65,32.75,46.55,0.994,4.1.0,42574,2022-11-18
FC-000266,Electronic City,2023-01-27,XGBoost-v3,38.38,40.52,33.77,42.99,5.281,10,51.81,24,2023-01-26 18:00:00,38.38,31.7,45.06,0.947,3.2.1,43473,2022-11-17
FC-000267,Marathahalli,2023-01-27,XGBoost-v3,35.35,34.4,31.11,39.59,2.762,21,47.72,24,2023-01-26 22:00:00,35.35,29.2,41.5,0.972,3.2.1,43224,2022-11-16
FC-000268,Indiranagar,2023-01-27,Ensemble-v4,40.36,39.61,35.52,45.2,1.893,19,54.49,24,2023-01-26 21:00:00,40.36,33.34,47.38,0.981,4.1.0,43120,2022-11-15
FC-000269,Yelahanka,2023-01-27,LSTM-v2,44.15,41.35,38.85,49.45,6.771,20,59.6,24,2023-01-26 22:00:00,44.15,36.47,51.84,0.932,2.1.0,42910,2022-11-14
FC-000270,BTM Layout,2023-01-27,XGBoost-v3,43.23,42.23,38.04,48.42,2.368,19,58.36,24,2023-01-26 18:00:00,43.23,35.7,50.76,0.976,3.2.1,42897,2022-11-13
FC-000271,Whitefield,2023-01-28,Ensemble-v4,41.03,40.16,36.11,45.95,2.166,18,55.39,24,2023-01-27 23:00:00,41.03,33.9,48.16,0.978,4.1.0,43029,2022-12-28
FC-000272,Koramangala,2023-01-28,Ensemble-v4,35.34,37.9,31.1,39.58,6.755,19,47.71,24,2023-01-27 22:00:00,35.34,29.19,41.49,0.932,4.1.0,43118,2022-12-27
FC-000273,Jayanagar,2023-01-28,Prophet-v1,39.68,39.24,34.92,44.44,1.121,18,53.57,24,2023-01-27 21:00:00,39.68,32.78,46.58,0.989,1.4.3,42910,2022-12-26
