alert_id,meter_id,zone,alert_timestamp,anomaly_type,severity,anomaly_score,status,estimated_loss_units,assigned_inspector,resolution_timestamp,root_cause,model_version,detector_vae_score,detector_eif_score,detector_bocpd_flag,detector_gnn_score,num_detectors_agreeing,shap_feature_1_name,shap_feature_2_name,shap_feature_3_name,shap_feature_1_value,shap_feature_2_value,shap_feature_3_value,suspected_theft_modality,consumption_drop_pct,estimated_daily_loss_inr,recommended_action,days_since_meter_install,alert_reason_code
ALT-000070,BSCM-000403,Electronic City,2023-10-02 06:00:00,Overcurrent,Low,0.7418,Open,0.0,,,,TheftDetect-v3.0,0.7031,0.8141,True,0.5349,3,communication_ok,load_factor_day,pct_change_1d,0.2039,0.1004,0.0574,meter_slowdown,65.62,384.95,Run accuracy test and compare against calibrated reference meter.,1323,PEER_DEVIATION_LOW_USAGE
ALT-000071,BSCM-000111,Koramangala,2023-05-12 08:00:00,Energy Theft,Medium,0.9241,Investigating,61.58,INS-0008,,,TheftDetect-v2.1,0.9458,0.9003,True,0.9199,4,z_score_vs_peer,night_ratio,power_factor,0.1571,0.1456,0.1326,bypass,77.7,492.64,Dispatch inspector to verify bypass wiring and photograph service entry.,445,THEFT_BYPASS_SIGNATURE
ALT-000072,BSCM-000408,Marathahalli,2024-03-09 12:00:00,PF Degradation,Low,0.8509,Resolved,0.0,INS-0013,2024-03-12T02:00:00,Meter bypass,Ensemble-v1,0.9432,0.9559,True,0.7077,4,load_factor_day,pct_change_1d,voltage_v,0.1742,0.1319,0.0857,meter_slowdown,76.75,362.64,Run accuracy test and compare against calibrated reference meter.,1260,PEER_DEVIATION_LOW_USAGE
ALT-000073,BSCM-000189,BTM Layout,2024-01-28 05:00:00,PF Degradation,Medium,0.9765,Resolved,0.0,INS-0018,2024-01-30T22:00:00,,TheftDetect-v3.0,0.9744,1.0,True,0.784,4,night_ratio,power_factor,communication_ok,0.1846,0.1372,0.1046,meter_slowdown,80.09,162.98,Run accuracy test and compare against calibrated reference meter.,559,PEER_DEVIATION_LOW_USAGE
ALT-000074,BSCM-000296,Jayanagar,2023-05-06 18:00:00,Phase Imbalance,Medium,0.9006,Investigating,0.0,INS-0020,,,Ensemble-v1,0.9945,0.9161,True,0.8981,4,pct_change_1d,voltage_v,z_score_vs_peer,0.2084,0.1495,0.0824,phase_cut,74.19,200.09,Dispatch three-phase inspection and validate phase current balance.,421,PHASE_CURRENT_MISMATCH
ALT-000075,BSCM-000235,Whitefield,2023-08-15 12:00:00,Voltage Sag,Critical,0.8121,Investigating,0.0,INS-0012,,,TheftDetect-v3.0,0.6549,0.7105,True,0.7915,4,power_factor,communication_ok,load_factor_day,0.1508,0.1752,0.1036,meter_slowdown,64.62,254.61,Run accuracy test and compare against calibrated reference meter.,371,PEER_DEVIATION_LOW_USAGE
ALT-000076,BSCM-000139,BTM Layout,2023-03-02 03:00:00,PF Degradation,Medium,0.7106,Resolved,0.0,INS-0018,2023-03-04T04:00:00,Line fault,TheftDetect-v2.1,0.7599,0.7336,False,0.7418,3,voltage_v,z_score_vs_peer,night_ratio,0.1672,0.1036,0.0664,meter_slowdown,64.56,253.53,Run accuracy test and compare against calibrated reference meter.,556,PEER_DEVIATION_LOW_USAGE
ALT-000077,BSCM-000203,Electronic City,2024-01-06 15:00:00,PF Degradation,Medium,0.7206,Open,0.0,,,,TheftDetect-v2.1,0.7258,0.654,True,0.7186,4,communication_ok,load_factor_day,pct_change_1d,0.1539,0.1066,0.0719,meter_slowdown,57.27,322.56,Run accuracy test and compare against calibrated reference meter.,1091,PEER_DEVIATION_LOW_USAGE
ALT-000078,BSCM-000196,Indiranagar,2024-05-14 05:00:00,Overcurrent,Critical,0.6099,Resolved,0.0,INS-0012,2024-05-16T20:00:00,Line fault,TheftDetect-v3.0,0.592,0.5588,False,0.7126,1,z_score_vs_peer,night_ratio,power_factor,0.1222,0.1088,0.0716,meter_slowdown,54.08,113.85,Run accuracy test and compare against calibrated reference meter.,873,PEER_DEVIATION_LOW_USAGE
ALT-000079,BSCM-000027,Yelahanka,2023-04-17 05:00:00,Communication Loss,Low,0.8492,Investigating,0.0,INS-0016,,,TheftDetect-v2.1,0.8547,0.784,True,0.8109,4,load_factor_day,pct_change_1d,voltage_v,0.1965,0.1247,0.0775,meter_slowdown,69.92,119.13,Run accuracy test and compare against calibrated reference meter.,644,PEER_DEVIATION_LOW_USAGE
ALT-000080,BSCM-000113,Yelahanka,2024-05-04 19:00:00,Overcurrent,High,0.7638,Resolved,0.0,INS-0001,2024-05-05T11:00:00,Line fault,TheftDetect-v2.1,0.6445,0.6785,True,0.6883,3,night_ratio,power_factor,communication_ok,0.1613,0.1356,0.0813,meter_slowdown,67.02,234.35,Run accuracy test and compare against calibrated reference meter.,1011,PEER_DEVIATION_LOW_USAGE
ALT-000081,BSCM-000441,Whitefield,2023-02-20 20:00:00,Overcurrent,Medium,0.604,False Positive,0.0,INS-0005,,,TheftDetect-v3.0,0.5908,0.774,False,0.5874,1,pct_change_1d,voltage_v,z_score_vs_peer,0.1057,0.0823,0.0875,meter_slowdown,59.21,93.13,Run accuracy test and compare against calibrated reference meter.,203,PEER_DEVIATION_LOW_USAGE
ALT-000082,BSCM-000426,Koramangala,2024-05-28 16:00:00,PF Degradation,Medium,0.787,Open,0.0,,,,Ensemble-v1,0.8084,0.8935,True,0.806,4,power_factor,communication_ok,load_factor_day,0.2432,0.1626,0.093,meter_slowdown,72.4,319.57,Run accuracy test and compare against calibrated reference meter.,1476,PEER_DEVIATION_LOW_USAGE
ALT-000083,BSCM-000104,Whitefield,2023-08-26 11:00:00,Voltage Sag,Medium,0.7182,Open,0.0,,,,TheftDetect-v3.0,0.8069,0.8718,False,0.6059,2,voltage_v,z_score_vs_peer,night_ratio,0.1458,0.1218,0.081,meter_slowdown,57.46,251.76,Run accuracy test and compare against calibrated reference meter.,531,PEER_DEVIATION_LOW_USAGE
ALT-000084,BSCM-000098,Hebbal,2023-07-01 01:00:00,Voltage Sag,Low,0.833,Investigating,0.0,INS-0013,,,TheftDetect-v3.0,0.8019,0.7352,True,0.7124,4,communication_ok,load_factor_day,pct_change_1d,0.1278,0.1209,0.0949,meter_slowdown,66.71,356.79,Run accuracy test and compare against calibrated reference meter.,524,PEER_DEVIATION_LOW_USAGE
ALT-000085,BSCM-000230,Koramangala,2024-02-01 11:00:00,Phase Imbalance,Medium,0.836,Investigating,0.0,INS-0017,,,TheftDetect-v3.0,0.7875,0.8417,True,0.739,4,z_score_vs_peer,night_ratio,power_factor,0.1629,0.122,0.0861,phase_cut,74.07,91.81,Dispatch three-phase inspection and validate phase current balance.,929,PHASE_CURRENT_MISMATCH
ALT-000086,BSCM-000277,Indiranagar,2024-05-26 08:00:00,Reverse Energy,Low,0.6109,Open,0.0,,,,TheftDetect-v3.0,0.5808,0.5074,False,0.4219,1,load_factor_day,pct_change_1d,voltage_v,0.1027,0.0875,0.0971,meter_slowdown,54.5,325.86,Run accuracy test and compare against calibrated reference meter.,1437,PEER_DEVIATION_LOW_USAGE
ALT-000087,BSCM-000355,Indiranagar,2023-06-04 15:00:00,Reverse Energy,Medium,0.9162,Investigating,0.0,INS-0011,,,Ensemble-v1,0.9711,0.8605,True,0.8384,4,night_ratio,power_factor,communication_ok,0.2222,0.174,0.0886,meter_slowdown,75.02,73.3,Run accuracy test and compare against calibrated reference meter.,1133,PEER_DEVIATION_LOW_USAGE
ALT-000088,BSCM-000283,Koramangala,2024-10-27 12:00:00,Energy Theft,Medium,0.8848,Open,232.6,,,,TheftDetect-v3.0,0.9045,0.8113,True,0.6701,4,pct_change_1d,voltage_v,z_score_vs_peer,0.2027,0.1162,0.1005,bypass,76.17,1860.8,Dispatch inspector to verify bypass wiring and photograph service entry.,1612,THEFT_BYPASS_SIGNATURE
ALT-000089,BSCM-000062,Marathahalli,2023-07-02 13:00:00,Phase Imbalance,Medium,0.8216,Resolved,0.0,INS-0008,2023-07-03T18:00:00,Line fault,TheftDetect-v3.0,0.7898,0.9208,True,0.7521,4,power_factor,communication_ok,load_factor_day,0.1907,0.1181,0.0921,phase_cut,70.34,328.17,Dispatch three-phase inspection and validate phase current balance.,702,PHASE_CURRENT_MISMATCH
ALT-000090,BSCM-000070,Whitefield,2024-07-18 07:00:00,PF Degradation,Low,0.616,False Positive,0.0,INS-0002,,,Ensemble-v1,0.6468,0.5843,False,0.6342,1,voltage_v,z_score_vs_peer,night_ratio,0.1263,0.0873,0.0829,meter_slowdown,60.74,62.35,Run accuracy test and compare against calibrated reference meter.,962,PEER_DEVIATION_LOW_USAGE
ALT-000091,BSCM-000052,Hebbal,2023-02-02 02:00:00,Voltage Sag,Low,0.9263,Investigating,0.0,INS-0001,,,Ensemble-v1,0.9321,1.0,True,0.804,4,communication_ok,load_factor_day,pct_change_1d,0.1968,0.1479,0.1184,meter_slowdown,77.43,110.39,Run accuracy test and compare against calibrated reference meter.,759,PEER_DEVIATION_LOW_USAGE
ALT-000092,BSCM-000112,Jayanagar,2023-05-27 08:00:00,Energy Theft,Low,0.8033,Resolved,145.16,INS-0002,2023-05-30T13:00:00,Faulty firmware,TheftDetect-v2.1,0.8614,0.8516,True,0.8502,4,z_score_vs_peer,night_ratio,power_factor,0.1675,0.1231,0.0879,bypass,67.29,1161.28,Dispatch inspector to verify bypass wiring and photograph service entry.,273,THEFT_BYPASS_SIGNATURE
ALT-000093,BSCM-000120,Rajajinagar,2024-01-11 18:00:00,Meter Tamper,Low,0.8824,Resolved,0.0,INS-0016,2024-01-11T23:00:00,,Ensemble-v1,0.8403,1.0,True,0.6978,4,load_factor_day,pct_change_1d,voltage_v,0.1921,0.1114,0.1014,tamper,12.38,311.76,"Inspect meter seals, terminal cover, and tamper event register.",1455,METER_TAMPER_EVENT
ALT-000094,BSCM-000077,Hebbal,2023-01-12 07:00:00,Phase Imbalance,Medium,0.8512,Resolved,0.0,INS-0016,2023-01-14T11:00:00,Phase cut,TheftDetect-v3.0,0.8315,0.7328,True,0.8569,4,night_ratio,power_factor,communication_ok,0.2081,0.1282,0.0986,phase_cut,75.1,426.52,Dispatch three-phase inspection and validate phase current balance.,795,PHASE_CURRENT_MISMATCH
ALT-000095,BSCM-000197,Indiranagar,2023-12-14 13:00:00,Meter Tamper,High,0.6033,Investigating,0.0,INS-0010,,,Ensemble-v1,0.5798,0.704,True,0.6101,2,pct_change_1d,voltage_v,z_score_vs_peer,0.1411,0.0945,0.0323,tamper,8.1,205.76,"Inspect meter seals, terminal cover, and tamper event register.",1280,METER_TAMPER_EVENT
ALT-000096,BSCM-000131,Koramangala,2024-05-13 05:00:00,Communication Loss,Medium,0.5516,Resolved,0.0,INS-0001,2024-05-13T15:00:00,Rodent damage,TheftDetect-v2.1,0.4638,0.6433,False,0.3987,1,power_factor,communication_ok,load_factor_day,0.1339,0.0757,0.0368,meter_slowdown,52.02,200.61,Run accuracy test and compare against calibrated reference meter.,1181,PEER_DEVIATION_LOW_USAGE
ALT-000097,BSCM-000191,Yelahanka,2023-09-29 03:00:00,Phase Imbalance,Medium,0.7598,Investigating,0.0,INS-0015,,,TheftDetect-v2.1,0.7776,0.6819,True,0.8856,4,voltage_v,z_score_vs_peer,night_ratio,0.1796,0.1353,0.0745,phase_cut,70.81,184.34,Dispatch three-phase inspection and validate phase current balance.,740,PHASE_CURRENT_MISMATCH
ALT-000098,BSCM-000100,BTM Layout,2024-08-05 05:00:00,Energy Theft,Low,0.8325,False Positive,477.28,INS-0013,,,Ensemble-v1,0.8482,0.9131,True,0.7532,4,communication_ok,load_factor_day,pct_change_1d,0.2053,0.1516,0.0832,bypass,71.31,3818.24,Dispatch inspector to verify bypass wiring and photograph service entry.,1650,THEFT_BYPASS_SIGNATURE
ALT-000099,BSCM-000091,Electronic City,2024-03-23 07:00:00,Meter Tamper,Low,0.5625,Open,0.0,,,,Ensemble-v1,0.5628,0.5894,True,0.4667,1,z_score_vs_peer,night_ratio,power_factor,0.131,0.0884,0.0439,tamper,0.3,50.71,"Inspect meter seals, terminal cover, and tamper event register.",1297,METER_TAMPER_EVENT
ALT-000100,BSCM-000456,Whitefield,2023-08-16 05:00:00,PF Degradation,Critical,0.6691,Investigating,0.0,INS-0016,,,TheftDetect-v2.1,0.655,0.6509,False,0.5202,2,load_factor_day,pct_change_1d,voltage_v,0.1562,0.1117,0.0848,meter_slowdown,60.82,332.88,Run accuracy test and compare against calibrated reference meter.,1275,PEER_DEVIATION_LOW_USAGE
ALT-000101,BSCM-000340,Yelahanka,2023-11-03 18:00:00,Reverse Energy,Low,0.702,Resolved,0.0,INS-0010,2023-11-05T04:00:00,Line fault,Ensemble-v1,0.6171,0.6361,False,0.6313,1,night_ratio,power_factor,communication_ok,0.1842,0.0691,0.0773,meter_slowdown,62.71,90.0,Run accuracy test and compare against calibrated reference meter.,1098,PEER_DEVIATION_LOW_USAGE
ALT-000102,BSCM-000428,Koramangala,2024-05-13 12:00:00,Meter Tamper,High,0.9828,Open,0.0,,,,TheftDetect-v3.0,0.9576,0.9253,True,0.8765,4,pct_change_1d,voltage_v,z_score_vs_peer,0.1996,0.1488,0.1049,tamper,5.19,540.44,"Inspect meter seals, terminal cover, and tamper event register.",691,METER_TAMPER_EVENT
ALT-000103,BSCM-000350,BTM Layout,2024-01-23 20:00:00,Energy Theft,Critical,0.6618,Resolved,246.58,INS-0014,2024-01-27T10:00:00,Rodent damage,Ensemble-v1,0.6412,0.8258,True,0.6197,2,power_factor,communication_ok,load_factor_day,0.1242,0.126,0.054,bypass,57.4,1972.64,Dispatch inspector to verify bypass wiring and photograph service entry.,1047,THEFT_BYPASS_SIGNATURE
ALT-000104,BSCM-000283,Koramangala,2023-01-31 16:00:00,Communication Loss,Low,0.7249,Investigating,0.0,INS-0013,,,Ensemble-v1,0.6768,0.725,True,0.6453,3,voltage_v,z_score_vs_peer,night_ratio,0.1298,0.1075,0.0791,meter_slowdown,65.4,287.84,Run accuracy test and compare against calibrated reference meter.,977,PEER_DEVIATION_LOW_USAGE
ALT-000105,BSCM-000259,Jayanagar,2024-09-24 09:00:00,Phase Imbalance,Medium,0.9837,Resolved,0.0,INS-0008,2024-09-25T12:00:00,,TheftDetect-v3.0,0.974,1.0,True,0.9305,4,communication_ok,load_factor_day,pct_change_1d,0.221,0.1426,0.0688,phase_cut,80.35,517.44,Dispatch three-phase inspection and validate phase current balance.,1120,PHASE_CURRENT_MISMATCH
ALT-000106,BSCM-000100,BTM Layout,2023-12-14 18:00:00,Meter Tamper,Medium,0.8982,Resolved,0.0,INS-0009,2023-12-15T09:00:00,Meter bypass,TheftDetect-v3.0,0.9224,0.8349,True,0.7863,4,z_score_vs_peer,night_ratio,power_factor,0.1513,0.1893,0.0964,tamper,13.23,224.8,"Inspect meter seals, terminal cover, and tamper event register.",1415,METER_TAMPER_EVENT
ALT-000107,BSCM-000465,Jayanagar,2023-01-03 19:00:00,Overcurrent,Low,0.6736,Open,0.0,,,,TheftDetect-v2.1,0.7868,0.6112,False,0.4871,1,load_factor_day,pct_change_1d,voltage_v,0.1597,0.1442,0.075,meter_slowdown,58.01,286.4,Run accuracy test and compare against calibrated reference meter.,639,PEER_DEVIATION_LOW_USAGE
ALT-000108,BSCM-000029,Whitefield,2023-12-24 13:00:00,Voltage Sag,Medium,0.8638,Open,0.0,,,,TheftDetect-v2.1,0.8743,0.9504,True,0.7738,4,night_ratio,power_factor,communication_ok,0.1873,0.1476,0.0986,meter_slowdown,78.25,211.55,Run accuracy test and compare against calibrated reference meter.,930,PEER_DEVIATION_LOW_USAGE
ALT-000109,BSCM-000299,Hebbal,2023-10-10 20:00:00,Overcurrent,Medium,0.7878,Investigating,0.0,INS-0006,,,TheftDetect-v2.1,0.8033,0.6798,True,0.5539,3,pct_change_1d,voltage_v,z_score_vs_peer,0.2017,0.1488,0.0632,meter_slowdown,63.95,175.93,Run accuracy test and compare against calibrated reference meter.,811,PEER_DEVIATION_LOW_USAGE
ALT-000110,BSCM-000350,BTM Layout,2023-02-06 21:00:00,Phase Imbalance,Medium,0.7556,Resolved,0.0,INS-0006,2023-02-09T10:00:00,Phase cut,TheftDetect-v2.1,0.7511,0.7224,True,0.717,4,power_factor,communication_ok,load_factor_day,0.1494,0.0764,0.0865,phase_cut,59.09,132.12,Dispatch three-phase inspection and validate phase current balance.,696,PHASE_CURRENT_MISMATCH
ALT-000111,BSCM-000431,Jayanagar,2023-03-14 11:00:00,Overcurrent,High,0.6452,Resolved,0.0,INS-0008,2023-03-17T04:00:00,Faulty firmware,TheftDetect-v3.0,0.5301,0.6479,False,0.5299,1,voltage_v,z_score_vs_peer,night_ratio,0.1369,0.0875,0.0554,meter_slowdown,55.75,300.56,Run accuracy test and compare against calibrated reference meter.,207,PEER_DEVIATION_LOW_USAGE
ALT-000112,BSCM-000488,Marathahalli,2023-02-16 03:00:00,Energy Theft,High,0.8987,Open,109.19,,,,Ensemble-v1,0.8971,0.9076,True,0.8253,4,communication_ok,load_factor_day,pct_change_1d,0.2258,0.1344,0.0867,bypass,74.95,873.52,Dispatch inspector to verify bypass wiring and photograph service entry.,111,THEFT_BYPASS_SIGNATURE
ALT-000113,BSCM-000086,Koramangala,2024-01-17 14:00:00,Overcurrent,Critical,0.9277,Resolved,0.0,INS-0020,2024-01-19T02:00:00,Line fault,TheftDetect-v3.0,0.9313,0.9134,True,0.9305,4,z_score_vs_peer,night_ratio,power_factor,0.2387,0.1437,0.1128,meter_slowdown,74.48,197.68,Run accuracy test and compare against calibrated reference meter.,1076,PEER_DEVIATION_LOW_USAGE
ALT-000114,BSCM-000365,Rajajinagar,2024-07-21 00:00:00,Voltage Sag,High,0.7456,Investigating,0.0,INS-0010,,,TheftDetect-v2.1,0.8934,0.7773,True,0.6173,3,load_factor_day,pct_change_1d,voltage_v,0.147,0.1095,0.1122,meter_slowdown,60.34,409.72,Run accuracy test and compare against calibrated reference meter.,697,PEER_DEVIATION_LOW_USAGE
ALT-000115,BSCM-000018,Marathahalli,2024-02-12 18:00:00,Communication Loss,Medium,0.9111,Open,0.0,,,,TheftDetect-v3.0,0.8996,0.9665,True,0.8987,4,night_ratio,power_factor,communication_ok,0.205,0.0948,0.101,meter_slowdown,77.51,213.05,Run accuracy test and compare against calibrated reference meter.,557,PEER_DEVIATION_LOW_USAGE
ALT-000116,BSCM-000057,Whitefield,2023-05-08 21:00:00,Reverse Energy,Low,0.8979,Resolved,0.0,INS-0004,2023-05-10T02:00:00,External surge,TheftDetect-v2.1,0.916,0.9567,True,0.7829,4,pct_change_1d,voltage_v,z_score_vs_peer,0.2049,0.1514,0.0865,meter_slowdown,72.76,250.25,Run accuracy test and compare against calibrated reference meter.,1056,PEER_DEVIATION_LOW_USAGE
ALT-000117,BSCM-000331,Jayanagar,2024-06-13 21:00:00,Communication Loss,Low,0.5792,False Positive,0.0,INS-0008,,,TheftDetect-v2.1,0.5771,0.5003,False,0.665,1,power_factor,communication_ok,load_factor_day,0.1368,0.1035,0.0665,meter_slowdown,53.75,315.85,Run accuracy test and compare against calibrated reference meter.,1619,PEER_DEVIATION_LOW_USAGE
ALT-000118,BSCM-000494,Marathahalli,2024-05-22 12:00:00,Meter Tamper,Critical,0.8138,Resolved,0.0,INS-0003,2024-05-27T00:00:00,Faulty firmware,Ensemble-v1,0.7437,0.7911,True,0.7162,4,voltage_v,z_score_vs_peer,night_ratio,0.1725,0.1622,0.1036,tamper,6.61,206.36,"Inspect meter seals, terminal cover, and tamper event register.",1180,METER_TAMPER_EVENT
ALT-000119,BSCM-000069,Koramangala,2023-03-16 18:00:00,Overcurrent,Medium,0.8758,Investigating,0.0,INS-0009,,,Ensemble-v1,0.9444,0.9714,True,0.7356,4,communication_ok,load_factor_day,pct_change_1d,0.2247,0.1244,0.1057,meter_slowdown,76.2,220.78,Run accuracy test and compare against calibrated reference meter.,309,PEER_DEVIATION_LOW_USAGE
ALT-000120,BSCM-000209,Hebbal,2024-01-19 04:00:00,Energy Theft,Low,0.5915,False Positive,15.25,INS-0007,,,Ensemble-v1,0.6366,0.6631,True,0.6009,2,z_score_vs_peer,night_ratio,power_factor,0.0829,0.0772,0.1062,bypass,51.28,122.0,Dispatch inspector to verify bypass wiring and photograph service entry.,1199,THEFT_BYPASS_SIGNATURE
ALT-000121,BSCM-000124,Jayanagar,2024-11-20 13:00:00,Energy Theft,Medium,0.6551,Resolved,269.93,INS-0001,2024-11-21T19:00:00,Phase cut,Ensemble-v1,0.7026,0.5453,True,0.5763,2,load_factor_day,pct_change_1d,voltage_v,0.1336,0.0512,0.0613,bypass,58.24,2159.44,Dispatch inspector to verify bypass wiring and photograph service entry.,1041,THEFT_BYPASS_SIGNATURE
ALT-000122,BSCM-000031,Koramangala,2023-09-25 21:00:00,Meter Tamper,Medium,0.7515,Resolved,0.0,INS-0018,2023-09-27T02:00:00,,TheftDetect-v3.0,0.6969,0.7796,True,0.6299,3,night_ratio,power_factor,communication_ok,0.1765,0.1144,0.0864,tamper,6.69,142.69,"Inspect meter seals, terminal cover, and tamper event register.",912,METER_TAMPER_EVENT
ALT-000123,BSCM-000178,Marathahalli,2024-03-09 23:00:00,PF Degradation,Medium,0.6327,Investigating,0.0,INS-0007,,,TheftDetect-v2.1,0.7169,0.4744,False,0.5543,1,pct_change_1d,voltage_v,z_score_vs_peer,0.1506,0.1193,0.0928,meter_slowdown,60.61,176.47,Run accuracy test and compare against calibrated reference meter.,778,PEER_DEVIATION_LOW_USAGE
ALT-000124,BSCM-000414,Yelahanka,2023-02-25 10:00:00,Reverse Energy,Medium,0.8875,Investigating,0.0,INS-0008,,,TheftDetect-v2.1,0.8034,0.8913,True,0.8013,4,power_factor,communication_ok,load_factor_day,0.2291,0.1298,0.1199,meter_slowdown,78.55,363.25,Run accuracy test and compare against calibrated reference meter.,993,PEER_DEVIATION_LOW_USAGE
ALT-000125,BSCM-000218,Rajajinagar,2024-11-11 23:00:00,Energy Theft,High,0.5722,Investigating,44.91,INS-0011,,,TheftDetect-v3.0,0.6074,0.724,True,0.6303,2,voltage_v,z_score_vs_peer,night_ratio,0.1558,0.1344,0.0337,bypass,49.52,359.28,Dispatch inspector to verify bypass wiring and photograph service entry.,1568,THEFT_BYPASS_SIGNATURE
ALT-000126,BSCM-000303,Yelahanka,2023-09-20 16:00:00,Energy Theft,Medium,0.7419,False Positive,475.33,INS-0010,,,TheftDetect-v2.1,0.8733,0.6661,True,0.5452,3,communication_ok,load_factor_day,pct_change_1d,0.1561,0.1136,0.0816,bypass,58.13,3802.64,Dispatch inspector to verify bypass wiring and photograph service entry.,534,THEFT_BYPASS_SIGNATURE
ALT-000127,BSCM-000043,Hebbal,2023-02-21 16:00:00,Energy Theft,Low,0.8251,Open,320.34,,,,TheftDetect-v3.0,0.7657,0.7584,True,0.753,4,z_score_vs_peer,night_ratio,power_factor,0.214,0.135,0.113,bypass,64.94,2562.72,Dispatch inspector to verify bypass wiring and photograph service entry.,527,THEFT_BYPASS_SIGNATURE
ALT-000128,BSCM-000291,Indiranagar,2023-04-07 11:00:00,PF Degradation,Low,0.8117,Open,0.0,,,,TheftDetect-v3.0,0.7777,0.8728,True,0.7837,4,load_factor_day,pct_change_1d,voltage_v,0.1607,0.1026,0.1326,meter_slowdown,66.59,158.33,Run accuracy test and compare against calibrated reference meter.,980,PEER_DEVIATION_LOW_USAGE
ALT-000129,BSCM-000291,Indiranagar,2023-02-02 23:00:00,Voltage Sag,High,0.7051,Resolved,0.0,INS-0013,2023-02-06T00:00:00,Line fault,Ensemble-v1,0.7111,0.5817,False,0.6629,2,night_ratio,power_factor,communication_ok,0.1784,0.1186,0.0881,meter_slowdown,61.69,273.24,Run accuracy test and compare against calibrated reference meter.,916,PEER_DEVIATION_LOW_USAGE
ALT-000130,BSCM-000037,Electronic City,2024-11-12 10:00:00,Energy Theft,Low,0.7269,Resolved,207.44,INS-0018,2024-11-15T02:00:00,,TheftDetect-v2.1,0.6967,0.6763,True,0.7596,4,pct_change_1d,voltage_v,z_score_vs_peer,0.2052,0.0767,0.0744,bypass,64.42,1659.52,Dispatch inspector to verify bypass wiring and photograph service entry.,1267,THEFT_BYPASS_SIGNATURE
ALT-000131,BSCM-000118,Rajajinagar,2024-09-02 07:00:00,PF Degradation,Low,0.8754,Resolved,0.0,INS-0015,2024-09-05T10:00:00,Faulty firmware,TheftDetect-v2.1,0.7824,0.9231,True,0.7889,4,power_factor,communication_ok,load_factor_day,0.223,0.1539,0.0812,meter_slowdown,70.59,319.66,Run accuracy test and compare against calibrated reference meter.,1186,PEER_DEVIATION_LOW_USAGE
